time,open,high,low,close,tick_volume,spread,real_volume
2011-07-19 13:00:00,1604.4,1605.16,1603.41,1603.75,2844,100,0
2011-07-19 14:00:00,1603.7,1604.15,1599.2,1602.44,3808,53,0
2011-07-19 15:00:00,1602.48,1603.78,1598.71,1600.64,5156,50,0
2011-07-19 16:00:00,1600.55,1604.36,1597.54,1600.61,4944,50,0
2011-07-19 17:00:00,1600.56,1602.23,1599.21,1600.22,4222,50,0
2011-07-19 18:00:00,1600.35,1603.52,1599.79,1602.0,3285,50,0
2011-07-19 19:00:00,1602.2,1603.55,1599.91,1601.02,3034,50,0
2011-07-19 20:00:00,1600.94,1601.8,1586.66,1588.44,4685,50,0
2011-07-19 21:00:00,1588.52,1590.3,1584.95,1587.0,5074,52,0
2011-07-19 22:00:00,1586.89,1588.54,1582.33,1587.85,4458,53,0
2011-07-19 23:00:00,1587.8,1588.21,1585.72,1588.03,2200,57,0
2011-07-20 01:00:00,1588.64,1590.15,1587.35,1590.03,1863,63,0
2011-07-20 02:00:00,1589.83,1590.38,1588.42,1589.5,1957,55,0
2011-07-20 03:00:00,1589.45,1589.96,1586.83,1587.87,2445,50,0
2011-07-20 04:00:00,1587.73,1588.66,1587.49,1588.52,2345,50,0
2011-07-20 05:00:00,1588.41,1591.23,1588.22,1591.19,2303,50,0
2011-07-20 06:00:00,1590.94,1591.67,1590.6,1590.95,2103,50,0
2011-07-20 07:00:00,1590.79,1592.03,1590.7,1591.41,2141,50,0
2011-07-20 08:00:00,1591.27,1591.57,1587.04,1588.09,3251,50,0
2011-07-20 09:00:00,1588.04,1590.2,1587.75,1589.7,2810,50,0
2011-07-20 10:00:00,1589.86,1592.51,1589.53,1590.82,3347,50,0
2011-07-20 11:00:00,1590.78,1593.0,1586.86,1587.68,3289,50,0
2011-07-20 12:00:00,1587.63,1587.63,1583.17,1586.74,4555,50,0
2011-07-20 13:00:00,1586.63,1588.64,1583.85,1587.57,3750,50,0
2011-07-20 14:00:00,1587.55,1590.11,1586.98,1587.49,3538,50,0
2011-07-20 15:00:00,1587.52,1590.67,1580.88,1582.44,4318,50,0
2011-07-20 16:00:00,1581.98,1587.89,1580.98,1586.61,4974,50,0
2011-07-20 17:00:00,1586.42,1591.11,1585.43,1590.55,4909,50,0
2011-07-20 18:00:00,1590.39,1597.71,1589.4,1597.11,4578,50,0
2011-07-20 19:00:00,1597.09,1599.84,1594.77,1595.2,3866,50,0
2011-07-20 20:00:00,1594.92,1599.96,1594.62,1597.14,2936,50,0
2011-07-20 21:00:00,1596.88,1598.15,1595.2,1596.43,2565,53,0
2011-07-20 22:00:00,1596.4,1600.91,1595.7,1600.83,2348,53,0
2011-07-20 23:00:00,1601.09,1601.39,1599.43,1600.83,1816,50,0
2011-07-21 01:00:00,1600.48,1601.71,1597.97,1599.06,1878,100,0
2011-07-21 02:00:00,1599.11,1599.76,1597.67,1598.0,2025,50,0
2011-07-21 03:00:00,1597.98,1598.78,1597.05,1597.86,2239,50,0
2011-07-21 04:00:00,1597.89,1599.6,1597.82,1599.51,2102,100,0
2011-07-21 05:00:00,1599.52,1602.73,1599.18,1600.96,2481,100,0
2011-07-21 06:00:00,1600.98,1602.14,1600.74,1601.05,2278,100,0
2011-07-21 07:00:00,1601.11,1601.89,1600.7,1601.16,2252,100,0
2011-07-21 08:00:00,1601.22,1601.94,1598.44,1600.93,2679,100,0
2011-07-21 09:00:00,1600.92,1603.35,1600.77,1602.16,2706,100,0
2011-07-21 10:00:00,1602.26,1604.28,1596.67,1598.2,3898,62,0
2011-07-21 11:00:00,1598.24,1599.29,1596.05,1597.0,3915,50,0
2011-07-21 12:00:00,1596.99,1601.07,1596.25,1598.3,4532,50,0
2011-07-21 13:00:00,1598.31,1599.43,1597.55,1598.93,3384,50,0
2011-07-21 14:00:00,1599.05,1601.58,1598.18,1598.59,3259,100,0
2011-07-21 15:00:00,1598.58,1600.53,1592.63,1597.42,5038,50,0
2011-07-21 16:00:00,1597.49,1601.3,1596.33,1600.59,5271,50,0
2011-07-21 17:00:00,1600.6,1601.06,1593.04,1597.05,5337,50,0
2011-07-21 18:00:00,1597.03,1600.92,1595.44,1597.08,4415,55,0
2011-07-21 19:00:00,1596.93,1598.2,1588.34,1594.55,4602,50,0
2011-07-21 20:00:00,1594.44,1594.61,1584.92,1587.99,5298,50,0
2011-07-21 21:00:00,1587.81,1589.91,1586.74,1587.04,3200,50,0
2011-07-21 22:00:00,1586.97,1591.42,1584.73,1590.04,3508,50,0
2011-07-21 23:00:00,1590.02,1591.18,1589.12,1590.49,2373,50,0
2011-07-22 01:00:00,1588.46,1591.08,1588.4,1590.63,1876,60,0
2011-07-22 02:00:00,1590.82,1591.93,1590.09,1591.11,1546,50,0
2011-07-22 03:00:00,1590.98,1591.87,1589.19,1589.92,2139,51,0
2011-07-22 04:00:00,1589.99,1590.32,1588.71,1589.77,2351,50,0
2011-07-22 05:00:00,1589.59,1590.74,1589.33,1589.78,2179,50,0
2011-07-22 06:00:00,1589.87,1590.23,1589.64,1590.01,1668,50,0
2011-07-22 07:00:00,1590.05,1590.32,1587.34,1588.69,2526,50,0
2011-07-22 08:00:00,1588.76,1589.23,1587.07,1588.18,2700,50,0
2011-07-22 09:00:00,1587.85,1589.23,1586.74,1588.4,2459,50,0
2011-07-22 10:00:00,1588.43,1588.83,1583.23,1585.54,3409,50,0
2011-07-22 11:00:00,1585.51,1588.55,1584.48,1587.14,3298,50,0
2011-07-22 12:00:00,1587.13,1590.25,1586.5,1589.88,2940,50,0
2011-07-22 13:00:00,1589.84,1594.7,1589.26,1594.23,3231,50,0
2011-07-22 14:00:00,1594.28,1597.77,1593.9,1596.56,4182,50,0
2011-07-22 15:00:00,1596.48,1603.2,1596.19,1601.91,4202,50,0
2011-07-22 16:00:00,1601.93,1604.58,1599.87,1602.12,4646,50,0
2011-07-22 17:00:00,1602.13,1606.73,1601.92,1605.18,4796,100,0
2011-07-22 18:00:00,1605.17,1605.76,1601.69,1603.66,3421,100,0
2011-07-22 19:00:00,1603.63,1604.02,1598.18,1600.59,3268,50,0
2011-07-22 20:00:00,1600.25,1602.75,1599.36,1602.75,2869,50,0
2011-07-22 21:00:00,1602.65,1602.69,1600.98,1601.99,2094,100,0
2011-07-22 22:00:00,1602.03,1602.58,1600.26,1602.3,2456,63,0
2011-07-22 23:00:00,1602.29,1602.62,1600.76,1600.85,1574,100,0
2011-07-25 01:00:00,1608.45,1623.68,1603.09,1621.28,3134,75,0
2011-07-25 02:00:00,1621.15,1621.47,1615.34,1615.59,3024,64,0
2011-07-25 03:00:00,1615.65,1615.9,1611.86,1613.4,3294,52,0
2011-07-25 04:00:00,1613.26,1613.82,1608.15,1611.1,2848,50,0
2011-07-25 05:00:00,1611.17,1613.7,1610.64,1612.78,2080,57,0
2011-07-25 06:00:00,1612.53,1613.76,1612.07,1613.07,2096,50,0
2011-07-25 07:00:00,1613.01,1614.8,1612.85,1614.5,2087,50,0
2011-07-25 08:00:00,1614.41,1614.99,1613.58,1613.89,2456,50,0
2011-07-25 09:00:00,1613.86,1618.15,1613.59,1617.54,3200,50,0
2011-07-25 10:00:00,1617.36,1618.09,1615.94,1616.65,3472,50,0
2011-07-25 11:00:00,1616.6,1619.25,1615.7,1618.8,3255,50,0
2011-07-25 12:00:00,1618.77,1620.85,1617.64,1620.79,3372,50,0
2011-07-25 13:00:00,1620.57,1621.44,1617.15,1617.79,3118,50,0
2011-07-25 14:00:00,1617.68,1618.87,1616.08,1617.19,2924,52,0
2011-07-25 15:00:00,1617.18,1619.83,1612.51,1618.26,4277,50,0
2011-07-25 16:00:00,1618.16,1619.74,1615.32,1615.89,4054,50,0
2011-07-25 17:00:00,1615.71,1616.48,1613.08,1614.31,4702,50,0
2011-07-25 18:00:00,1614.28,1616.96,1613.87,1614.68,4161,50,0
2011-07-25 19:00:00,1614.52,1614.87,1609.27,1611.71,4118,50,0
2011-07-25 20:00:00,1611.7,1613.01,1610.77,1612.61,3457,50,0
2011-07-25 21:00:00,1612.65,1613.38,1610.82,1612.92,3369,55,0
2011-07-25 22:00:00,1613.01,1615.01,1612.33,1615.01,2696,50,0
2011-07-25 23:00:00,1614.95,1614.95,1612.5,1613.93,2061,50,0
2011-07-26 01:00:00,1613.95,1614.11,1612.72,1613.51,1540,55,0
2011-07-26 02:00:00,1613.5,1614.49,1612.75,1613.7,1715,50,0
2011-07-26 03:00:00,1613.63,1614.28,1611.1,1611.2,2479,52,0
2011-07-26 04:00:00,1611.18,1614.97,1610.92,1614.83,3330,51,0
2011-07-26 05:00:00,1614.82,1614.82,1611.43,1614.37,3013,52,0
2011-07-26 06:00:00,1614.28,1614.86,1612.54,1614.3,2236,50,0
2011-07-26 07:00:00,1614.21,1616.33,1613.8,1614.0,2318,50,0
2011-07-26 08:00:00,1613.9,1614.87,1612.89,1614.14,2607,50,0
2011-07-26 09:00:00,1614.13,1615.82,1613.81,1614.04,2153,50,0
2011-07-26 10:00:00,1614.04,1614.55,1607.79,1610.99,3928,50,0
2011-07-26 11:00:00,1610.88,1612.21,1609.6,1610.95,3210,50,0
2011-07-26 12:00:00,1610.85,1611.62,1607.98,1609.53,2834,50,0
2011-07-26 13:00:00,1609.53,1611.58,1609.2,1610.77,2508,50,0
2011-07-26 14:00:00,1610.78,1611.35,1608.5,1610.22,3194,50,0
2011-07-26 15:00:00,1610.27,1613.51,1609.6,1611.47,3688,50,0
2011-07-26 16:00:00,1611.37,1613.15,1609.09,1611.37,4233,50,0
2011-07-26 17:00:00,1611.42,1613.3,1608.1,1609.77,5059,50,0
2011-07-26 18:00:00,1609.72,1614.95,1609.38,1613.3,4285,50,0
2011-07-26 19:00:00,1613.23,1614.98,1612.87,1614.47,3449,50,0
2011-07-26 20:00:00,1614.39,1617.8,1613.83,1617.38,3420,50,0
2011-07-26 21:00:00,1617.47,1618.51,1616.21,1616.73,3375,50,0
2011-07-26 22:00:00,1616.73,1619.61,1616.59,1619.34,2755,50,0
2011-07-26 23:00:00,1619.25,1620.02,1618.68,1619.03,1694,50,0
2011-07-27 01:00:00,1618.18,1620.14,1617.4,1619.04,1561,80,0
2011-07-27 02:00:00,1619.06,1619.6,1618.35,1619.09,1639,80,0
2011-07-27 03:00:00,1619.08,1622.66,1618.91,1621.91,2369,50,0
2011-07-27 04:00:00,1621.93,1623.99,1621.77,1622.81,2488,50,0
2011-07-27 05:00:00,1622.57,1622.86,1620.13,1620.39,2130,50,0
2011-07-27 06:00:00,1620.36,1621.95,1620.26,1621.67,1814,80,0
2011-07-27 07:00:00,1621.74,1622.1,1621.17,1621.64,2063,80,0
2011-07-27 08:00:00,1621.69,1624.45,1621.64,1623.4,2530,50,0
2011-07-27 09:00:00,1623.39,1625.29,1621.77,1622.77,2849,50,0
2011-07-27 10:00:00,1622.77,1624.84,1622.29,1622.84,3339,50,0
2011-07-27 11:00:00,1622.86,1624.46,1622.44,1623.56,1945,50,0
2011-07-27 12:00:00,1623.47,1623.48,1620.68,1622.02,2456,55,0
2011-07-27 13:00:00,1621.99,1622.13,1619.06,1619.16,2677,80,0
2011-07-27 14:00:00,1619.14,1620.09,1616.6,1617.71,2656,60,0
2011-07-27 15:00:00,1617.69,1625.99,1617.52,1623.18,4201,50,0
2011-07-27 16:00:00,1623.13,1628.32,1622.94,1625.8,4771,50,0
2011-07-27 17:00:00,1625.72,1626.81,1613.56,1616.74,4703,50,0
2011-07-27 18:00:00,1616.69,1620.75,1614.8,1620.34,4395,50,0
2011-07-27 19:00:00,1620.35,1620.35,1608.71,1613.25,5009,50,0
2011-07-27 20:00:00,1613.17,1615.75,1611.1,1615.16,3554,50,0
2011-07-27 21:00:00,1615.15,1615.82,1611.6,1614.09,3408,50,0
2011-07-27 22:00:00,1614.08,1615.39,1612.45,1613.46,2559,51,0
2011-07-27 23:00:00,1613.42,1614.28,1612.77,1612.98,2016,51,0
2011-07-28 01:00:00,1614.51,1615.33,1613.7,1614.85,1474,50,0
2011-07-28 02:00:00,1614.81,1615.15,1612.24,1613.12,1902,50,0
2011-07-28 03:00:00,1613.04,1614.95,1613.02,1613.56,2629,50,0
2011-07-28 04:00:00,1613.49,1615.24,1613.49,1614.9,2360,50,0
2011-07-28 05:00:00,1614.94,1616.88,1614.5,1616.76,2029,50,0
2011-07-28 06:00:00,1616.7,1617.07,1615.11,1615.8,2278,50,0
2011-07-28 07:00:00,1615.75,1615.77,1614.17,1614.5,2428,50,0
2011-07-28 08:00:00,1614.42,1615.41,1614.13,1615.18,2183,50,0
2011-07-28 09:00:00,1615.11,1615.26,1612.05,1613.71,2856,55,0
2011-07-28 10:00:00,1613.71,1619.54,1613.1,1618.19,3227,50,0
2011-07-28 11:00:00,1618.25,1618.77,1616.71,1617.43,3073,50,0
2011-07-28 12:00:00,1617.31,1618.48,1616.93,1617.68,2986,50,0
2011-07-28 13:00:00,1617.78,1617.85,1613.09,1613.76,3613,50,0
2011-07-28 14:00:00,1613.85,1617.39,1613.61,1615.77,2846,50,0
2011-07-28 15:00:00,1615.64,1619.91,1613.61,1615.08,4527,50,0
2011-07-28 16:00:00,1615.02,1617.66,1611.6,1613.74,4600,50,0
2011-07-28 17:00:00,1613.75,1614.36,1603.95,1607.43,5489,50,0
2011-07-28 18:00:00,1607.56,1613.2,1603.0,1611.3,4712,50,0
2011-07-28 19:00:00,1611.27,1616.6,1610.74,1612.98,3903,50,0
2011-07-28 20:00:00,1612.95,1615.06,1609.82,1612.08,3786,50,0
2011-07-28 21:00:00,1612.1,1613.4,1611.25,1612.39,2656,50,0
2011-07-28 22:00:00,1612.46,1615.26,1612.08,1614.42,2303,55,0
2011-07-28 23:00:00,1614.44,1616.68,1614.05,1616.23,1741,58,0
2011-07-29 01:00:00,1616.27,1616.44,1615.39,1615.41,1629,55,0
2011-07-29 02:00:00,1615.41,1615.77,1613.51,1613.51,2097,51,0
2011-07-29 03:00:00,1613.56,1615.21,1613.1,1613.85,2709,50,0
2011-07-29 04:00:00,1613.74,1614.87,1613.5,1614.74,1677,50,0
2011-07-29 05:00:00,1614.68,1617.97,1614.23,1617.61,2870,50,0
2011-07-29 06:00:00,1617.58,1617.59,1615.06,1615.12,2315,50,0
2011-07-29 07:00:00,1615.2,1615.27,1613.9,1614.3,2369,50,0
2011-07-29 08:00:00,1614.38,1614.38,1611.26,1612.48,2837,50,0
2011-07-29 09:00:00,1612.31,1614.3,1611.59,1611.76,2767,50,0
2011-07-29 10:00:00,1611.71,1613.02,1610.42,1612.47,3008,50,0
2011-07-29 11:00:00,1612.72,1613.93,1612.0,1612.91,2745,50,0
2011-07-29 12:00:00,1612.87,1617.05,1612.49,1615.04,3229,50,0
2011-07-29 13:00:00,1615.13,1615.37,1612.7,1613.81,2823,50,0
2011-07-29 14:00:00,1613.81,1617.21,1613.4,1615.56,3094,50,0
2011-07-29 15:00:00,1615.51,1624.84,1613.82,1623.13,4504,50,0
2011-07-29 16:00:00,1623.05,1632.35,1621.66,1628.52,5678,50,0
2011-07-29 17:00:00,1628.58,1632.11,1619.08,1624.25,4843,50,0
2011-07-29 18:00:00,1624.41,1627.63,1622.59,1624.75,4183,50,0
2011-07-29 19:00:00,1624.76,1625.71,1621.05,1623.33,3906,50,0
2011-07-29 20:00:00,1623.23,1629.0,1622.54,1625.94,3717,50,0
2011-07-29 21:00:00,1626.03,1626.1,1623.69,1624.08,2611,50,0
2011-07-29 22:00:00,1624.05,1625.16,1623.49,1624.9,2733,53,0
2011-07-29 23:00:00,1624.94,1626.83,1624.86,1626.27,2158,52,0
2011-08-01 01:00:00,1610.2,1615.79,1607.88,1615.03,3226,87,0
2011-08-01 02:00:00,1614.83,1615.65,1612.99,1614.96,2322,75,0
2011-08-01 03:00:00,1614.97,1617.33,1608.94,1610.59,4328,50,0
2011-08-01 04:00:00,1610.57,1613.24,1610.29,1612.6,3111,50,0
2011-08-01 05:00:00,1612.5,1612.98,1611.18,1612.63,2328,50,0
2011-08-01 06:00:00,1612.63,1614.75,1612.13,1614.35,2383,53,0
2011-08-01 07:00:00,1614.32,1615.68,1613.94,1614.13,2613,50,0
2011-08-01 08:00:00,1614.09,1614.44,1611.49,1612.73,2749,50,0
2011-08-01 09:00:00,1612.79,1615.02,1612.63,1614.41,2702,50,0
2011-08-01 10:00:00,1614.44,1616.05,1613.29,1615.46,2845,50,0
2011-08-01 11:00:00,1615.4,1617.73,1615.0,1616.93,3079,50,0
2011-08-01 12:00:00,1616.88,1616.98,1613.64,1615.73,2706,50,0
2011-08-01 13:00:00,1615.69,1616.54,1614.9,1615.89,2640,50,0
2011-08-01 14:00:00,1615.86,1619.8,1615.45,1619.21,3455,50,0
2011-08-01 15:00:00,1619.18,1620.31,1615.38,1617.69,4433,50,0
2011-08-01 16:00:00,1617.66,1623.71,1609.9,1622.7,4692,50,0
2011-08-01 17:00:00,1622.55,1627.98,1621.58,1626.99,4768,50,0
2011-08-01 18:00:00,1626.93,1631.03,1626.65,1629.55,4840,50,0
2011-08-01 19:00:00,1629.41,1631.65,1625.48,1626.63,4845,50,0
2011-08-01 20:00:00,1626.69,1626.9,1618.8,1620.88,4860,50,0
2011-08-01 21:00:00,1620.86,1622.25,1620.36,1620.83,2597,52,0
2011-08-01 22:00:00,1620.89,1621.29,1616.48,1618.64,2650,50,0
2011-08-01 23:00:00,1618.64,1620.79,1618.61,1619.78,2087,50,0
2011-08-02 01:00:00,1619.02,1619.34,1616.37,1617.25,1801,65,0
2011-08-02 02:00:00,1616.54,1619.19,1616.2,1618.15,2166,50,0
2011-08-02 03:00:00,1618.18,1620.15,1617.88,1619.5,2777,50,0
2011-08-02 04:00:00,1619.43,1620.95,1618.17,1619.48,2643,51,0
2011-08-02 05:00:00,1619.5,1620.9,1619.32,1620.9,2034,50,0
2011-08-02 06:00:00,1620.64,1621.75,1619.41,1620.1,2428,50,0
2011-08-02 07:00:00,1620.1,1622.89,1619.74,1622.62,2553,50,0
2011-08-02 08:00:00,1622.75,1624.48,1622.59,1623.84,2287,50,0
2011-08-02 09:00:00,1623.69,1625.21,1623.31,1624.7,2791,50,0
2011-08-02 10:00:00,1624.65,1629.23,1624.02,1627.28,3604,50,0
2011-08-02 11:00:00,1627.13,1628.52,1624.6,1625.01,3207,50,0
2011-08-02 12:00:00,1625.04,1626.05,1623.98,1625.97,2820,50,0
2011-08-02 13:00:00,1625.94,1628.71,1625.39,1627.53,2915,50,0
2011-08-02 14:00:00,1627.52,1632.0,1625.93,1631.79,3240,50,0
2011-08-02 15:00:00,1631.95,1640.31,1631.73,1637.1,5212,50,0
2011-08-02 16:00:00,1636.9,1637.9,1632.01,1636.38,5090,50,0
2011-08-02 17:00:00,1636.29,1639.61,1635.16,1637.94,4537,50,0
2011-08-02 18:00:00,1637.96,1642.67,1637.3,1640.87,4422,50,0
2011-08-02 19:00:00,1640.87,1643.92,1636.83,1641.5,4820,50,0
2011-08-02 20:00:00,1641.32,1644.92,1638.86,1644.35,4497,50,0
2011-08-02 21:00:00,1644.46,1644.59,1642.82,1643.08,3109,52,0
2011-08-02 22:00:00,1643.09,1658.74,1642.88,1657.51,4294,50,0
2011-08-02 23:00:00,1657.49,1658.68,1655.78,1658.29,3067,50,0
2011-08-03 01:00:00,1660.73,1661.04,1655.92,1656.75,2316,70,0
2011-08-03 02:00:00,1656.75,1658.23,1654.18,1654.18,2190,61,0
2011-08-03 03:00:00,1654.16,1655.45,1652.14,1654.59,3285,51,0
2011-08-03 04:00:00,1654.62,1654.8,1651.73,1653.16,1460,50,0
2011-08-03 05:00:00,1653.12,1655.33,1652.97,1654.07,666,50,0
2011-08-03 06:00:00,1654.08,1658.68,1654.02,1658.04,794,50,0
2011-08-03 07:00:00,1658.08,1658.68,1656.83,1657.4,1005,80,0
2011-08-03 08:00:00,1657.38,1661.91,1657.2,1661.91,1335,80,0
2011-08-03 09:00:00,1662.0,1671.39,1661.15,1667.85,2310,50,0
2011-08-03 10:00:00,1667.83,1672.35,1665.56,1668.15,2672,50,0
2011-08-03 11:00:00,1668.01,1670.33,1666.81,1669.68,2176,50,0
2011-08-03 12:00:00,1669.61,1670.56,1665.06,1667.51,2343,50,0
2011-08-03 13:00:00,1667.37,1668.31,1665.25,1666.53,1736,50,0
2011-08-03 14:00:00,1666.39,1669.51,1665.75,1668.95,1600,53,0
2011-08-03 15:00:00,1668.93,1670.93,1660.48,1665.25,3619,53,0
2011-08-03 16:00:00,1665.15,1670.87,1664.77,1669.21,3435,58,0
2011-08-03 17:00:00,1669.19,1671.51,1665.25,1665.92,3334,54,0
2011-08-03 18:00:00,1665.82,1669.62,1664.55,1668.29,3053,50,0
2011-08-03 19:00:00,1668.28,1669.48,1664.0,1666.21,2942,54,0
2011-08-03 20:00:00,1666.14,1667.63,1656.68,1660.4,2954,54,0
2011-08-03 21:00:00,1660.41,1664.25,1659.34,1663.19,1693,50,0
2011-08-03 22:00:00,1663.19,1667.11,1656.62,1657.58,1517,60,0
2011-08-03 23:00:00,1657.6,1663.55,1657.56,1660.87,949,61,0
2011-08-04 11:00:00,1663.05,1663.05,1663.05,1663.05,1,0,0
2011-08-04 12:00:00,1663.65,1664.1,1663.65,1664.1,2,50,0
2011-08-04 13:00:00,1664.5,1664.7,1662.15,1663.7,364,50,0
2011-08-04 14:00:00,1663.58,1669.8,1663.58,1669.5,976,50,0
2011-08-04 15:00:00,1669.69,1678.2,1667.0,1673.6,1621,50,0
2011-08-04 16:00:00,1673.63,1681.3,1671.2,1681.1,1444,55,0
2011-08-04 17:00:00,1680.9,1681.8,1675.58,1678.29,1496,50,0
2011-08-04 18:00:00,1677.98,1678.85,1660.16,1663.98,3280,50,0
2011-08-04 19:00:00,1663.9,1663.9,1641.37,1654.4,5689,50,0
2011-08-04 20:00:00,1654.4,1660.04,1643.33,1653.19,4971,80,0
2011-08-04 21:00:00,1653.19,1657.58,1648.26,1656.14,4309,66,0
2011-08-04 22:00:00,1656.19,1657.02,1645.93,1649.22,3493,75,0
2011-08-04 23:00:00,1649.24,1650.71,1645.66,1646.86,1538,72,0
2011-08-05 01:00:00,1647.84,1649.48,1646.68,1649.4,788,80,0
2011-08-05 02:00:00,1649.35,1650.76,1642.12,1642.12,1558,55,0
2011-08-05 03:00:00,1642.0,1644.99,1641.7,1644.08,2585,65,0
2011-08-05 04:00:00,1644.05,1649.82,1643.79,1649.46,1890,55,0
2011-08-05 05:00:00,1649.51,1652.1,1649.03,1651.54,1409,52,0
2011-08-05 06:00:00,1651.55,1655.43,1651.48,1653.26,1466,50,0
2011-08-05 07:00:00,1653.25,1660.24,1652.9,1657.46,2625,50,0
2011-08-05 08:00:00,1657.45,1662.14,1656.57,1661.82,2517,60,0
2011-08-05 09:00:00,1661.67,1663.25,1655.88,1657.22,3594,54,0
2011-08-05 10:00:00,1657.22,1659.3,1654.9,1655.11,3319,50,0
2011-08-05 11:00:00,1655.12,1669.69,1654.99,1667.1,2775,50,0
2011-08-05 12:00:00,1667.08,1668.75,1663.69,1664.53,2464,55,0
2011-08-05 13:00:00,1664.52,1667.2,1664.18,1666.19,1961,55,0
2011-08-05 14:00:00,1666.2,1667.27,1661.47,1662.16,2269,54,0
2011-08-05 15:00:00,1662.07,1665.4,1649.49,1654.41,4313,53,0
2011-08-05 16:00:00,1654.4,1662.35,1650.82,1660.36,4038,58,0
2011-08-05 17:00:00,1660.41,1666.51,1654.79,1663.75,4350,53,0
2011-08-05 18:00:00,1663.58,1664.53,1650.52,1651.58,3811,51,0
2011-08-05 19:00:00,1651.59,1661.91,1648.26,1656.55,4587,64,0
2011-08-05 20:00:00,1656.53,1657.7,1648.31,1651.45,3357,58,0
2011-08-05 21:00:00,1651.39,1659.68,1650.44,1658.45,2396,61,0
2011-08-05 22:00:00,1658.43,1661.7,1657.52,1661.25,1883,68,0
2011-08-05 23:00:00,1661.26,1665.12,1658.94,1665.12,917,80,0
2011-08-08 01:00:00,1684.1,1690.7,1683.23,1686.39,1793,130,0
2011-08-08 02:00:00,1686.39,1687.14,1682.82,1687.14,1533,120,0
2011-08-08 03:00:00,1687.19,1687.88,1682.3,1686.07,2120,66,0
2011-08-08 04:00:00,1686.13,1694.84,1686.02,1692.89,2860,56,0
2011-08-08 05:00:00,1692.86,1696.11,1691.84,1693.81,1964,55,0
2011-08-08 06:00:00,1693.87,1699.73,1693.8,1698.29,1964,60,0
2011-08-08 07:00:00,1698.29,1702.53,1697.61,1701.17,2950,59,0
2011-08-08 08:00:00,1700.66,1714.1,1700.13,1711.45,3594,54,0
2011-08-08 09:00:00,1711.35,1714.59,1707.07,1709.84,3634,58,0
2011-08-08 10:00:00,1709.84,1711.63,1700.21,1705.27,3990,73,0
2011-08-08 11:00:00,1705.27,1706.49,1700.78,1705.39,3193,60,0
2011-08-08 12:00:00,1705.4,1711.13,1705.4,1707.67,2458,64,0
2011-08-08 13:00:00,1707.64,1708.2,1704.32,1705.71,2356,62,0
2011-08-08 14:00:00,1705.72,1707.56,1701.82,1702.38,2525,62,0
2011-08-08 15:00:00,1702.33,1706.9,1695.25,1699.22,3495,63,0
2011-08-08 16:00:00,1699.23,1699.53,1692.19,1693.75,3888,67,0
2011-08-08 17:00:00,1693.74,1704.9,1692.57,1696.88,2799,50,0
2011-08-08 18:00:00,1696.93,1709.55,1696.93,1705.5,2524,60,0
2011-08-08 19:00:00,1705.49,1718.69,1705.47,1716.75,2262,56,0
2011-08-08 20:00:00,1716.73,1719.47,1709.8,1719.1,2120,57,0
2011-08-08 21:00:00,1719.13,1720.03,1711.1,1711.5,2528,55,0
2011-08-08 22:00:00,1711.5,1715.9,1709.03,1715.6,1848,55,0
2011-08-08 23:00:00,1715.6,1719.5,1715.38,1717.9,542,55,0
2011-08-09 01:00:00,1715.08,1722.9,1714.72,1720.7,623,80,0
2011-08-09 02:00:00,1720.6,1722.7,1719.6,1721.2,396,80,0
2011-08-09 03:00:00,1721.3,1724.8,1721.3,1724.8,755,50,0
2011-08-09 04:00:00,1724.73,1743.5,1724.6,1739.8,1443,50,0
2011-08-09 05:00:00,1739.82,1749.3,1738.7,1747.68,1522,60,0
2011-08-09 06:00:00,1747.78,1761.4,1747.1,1761.0,1548,60,0
2011-08-09 07:00:00,1760.88,1772.0,1753.0,1756.38,1975,50,0
2011-08-09 08:00:00,1756.43,1759.95,1750.75,1751.1,2260,60,0
2011-08-09 09:00:00,1751.0,1755.18,1746.08,1754.33,2202,60,0
2011-08-09 10:00:00,1754.4,1759.85,1732.85,1754.85,2812,60,0
2011-08-09 11:00:00,1754.8,1757.95,1744.35,1756.0,2537,60,0
2011-08-09 12:00:00,1756.1,1777.1,1755.9,1766.18,2329,50,0
2011-08-09 13:00:00,1766.19,1771.97,1760.27,1764.15,2042,70,0
2011-08-09 14:00:00,1764.05,1764.4,1747.4,1749.6,2480,55,0
2011-08-09 15:00:00,1749.55,1753.65,1741.2,1743.83,2448,65,0
2011-08-09 16:00:00,1743.8,1745.38,1731.1,1733.12,2923,60,0
2011-08-09 17:00:00,1732.24,1738.5,1720.37,1720.8,2960,53,0
2011-08-09 18:00:00,1720.83,1748.35,1720.5,1740.7,2987,60,0
2011-08-09 19:00:00,1741.37,1743.4,1735.55,1740.2,2459,50,0
2011-08-09 20:00:00,1740.3,1751.3,1738.7,1744.8,2141,68,0
2011-08-09 21:00:00,1744.95,1773.55,1739.3,1764.13,3518,50,0
2011-08-09 22:00:00,1764.1,1773.24,1723.18,1732.3,3792,60,0
2011-08-09 23:00:00,1732.23,1739.9,1730.4,1738.4,821,65,0
2011-08-10 01:00:00,1742.38,1749.55,1741.08,1747.2,607,80,0
2011-08-10 02:00:00,1747.3,1763.38,1747.2,1763.25,847,60,0
2011-08-10 03:00:00,1763.1,1766.18,1737.1,1750.2,1848,60,0
